AÑO;MES;NÚMERO ESTADO;NOMBRE ESTADO;NÚMERO MUNICIPIO;NOMBRE MUNICIPIO;NÚMERO DIVISIÓN;NOMBRE DIVISIÓN;TARIFA;FIJO;VARIABLE
2022;ENERO;20;OAXACA;1208;SAN JUAN TEPEUXILA;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1209;SAN JUAN TEPOSCOLULA;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1210;SAN JUAN YAEE;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1211;SAN JUAN YATZONA;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1212;SAN JUAN YUCUITA;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1213;SAN LORENZO;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1214;SAN LORENZO ALBARRADAS;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1215;SAN LORENZO CACAOTEPEC;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1216;SAN LORENZO CUAUNECUILTITLA;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1217;SAN LORENZO TEXMELUCAN;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1218;SAN LORENZO VICTORIA;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1219;SAN LUCAS CAMOTLAN;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1220;SAN LUCAS OJITLAN;21;Oriente;PDBT;35.97;3.637
2022;ENERO;20;OAXACA;1221;SAN LUCAS QUIAVINI;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1222;SAN LUCAS ZOQUIAPAM;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1223;SAN LUIS AMATLAN;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1224;SAN MARCIAL OZOLOTEPEC;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1225;SAN MARCOS ARTEAGA;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1226;SAN MARTIN DE LOS CANSECOS;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1227;SAN MARTIN HUAMELULPAM;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1228;SAN MARTIN ITUNYOSO;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1229;SAN MARTIN LACHILA;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1230;SAN MARTIN PERAS;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1231;SAN MARTIN TILCAJETE;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1232;SAN MARTIN TOXPALAN;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1233;SAN MARTIN ZACATEPEC;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1234;SAN MATEO CAJONOS;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1235;SAN MATEO DEL MAR;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1236;SAN MATEO ETLATONGO;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1237;SAN MATEO NEJAPAM;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1238;SAN MATEO PENASCO;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1239;SAN MATEO PINAS;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1240;SAN MATEO RIO HONDO;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1241;SAN MATEO SINDIHUI;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1242;SAN MATEO TLAPILTEPEC;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1243;SAN MATEO YOLOXOCHITLAN;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1244;SAN MELCHOR BETAZA;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1245;SAN MIGUEL ACHIUTLA;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1246;SAN MIGUEL AHUEHUETITLAN;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1247;SAN MIGUEL ALOAPAM;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1248;SAN MIGUEL AMATITLAN;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1249;SAN MIGUEL AMATLAN;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1250;SAN MIGUEL CHICAHUA;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1251;SAN MIGUEL CHIMALAPA;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1252;SAN MIGUEL COATLAN;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1253;SAN MIGUEL DEL PUERTO;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1254;SAN MIGUEL DEL RIO;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1255;SAN MIGUEL EJUTLA;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1256;SAN MIGUEL EL GRANDE;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1257;SAN MIGUEL HUAUTLA;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1258;SAN MIGUEL MIXTEPEC;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1259;SAN MIGUEL PANIXTLAHUACA;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1260;SAN MIGUEL PERAS;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1261;SAN MIGUEL PIEDRAS;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1262;SAN MIGUEL QUETZALTEPEC;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1263;SAN MIGUEL SANTA FLOR;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1264;SAN MIGUEL SOYALTEPEC;21;Oriente;PDBT;35.97;3.637
2022;ENERO;20;OAXACA;1265;SAN MIGUEL SUCHIXTEPEC;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1266;SAN MIGUEL TECOMATLAN;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1267;SAN MIGUEL TENANGO;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1268;SAN MIGUEL TEQUIXTEPEC;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1269;SAN MIGUEL TILQUIAPAM;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1270;SAN MIGUEL TLACAMAMA;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1271;SAN MIGUEL TLACOTEPEC;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1272;SAN MIGUEL TULANCINGO;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1273;SAN MIGUEL YOTAO;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1274;SAN NICOLAS;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1275;SAN NICOLAS HIDALGO;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1276;SAN PABLO COATLAN;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1277;SAN PABLO CUATRO VENADOS;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1278;SAN PABLO ETLA;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1279;SAN PABLO HUITZO;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1280;SAN PABLO HUIXTEPEC;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1281;SAN PABLO MACUILTIANGUIS;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1282;SAN PABLO TIJALTEPEC;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1283;SAN PABLO VILLA DE MITLA;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1284;SAN PABLO YAGANIZA;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1285;SAN PEDRO AMUZGOS;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1286;SAN PEDRO APOSTOL;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1287;SAN PEDRO ATOYAC;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1288;SAN PEDRO CAJONOS;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1289;SAN PEDRO COMITANCILLO;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1290;SAN PEDRO COXCALTEPEC CANTAROS;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1291;SAN PEDRO EL ALTO;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1292;SAN PEDRO HUAMELULA;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1293;SAN PEDRO HUILOTEPEC;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1294;SAN PEDRO IXCATLAN;21;Oriente;PDBT;35.97;3.637
2022;ENERO;20;OAXACA;1295;SAN PEDRO IXTLAHUACA;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1296;SAN PEDRO JALTEPETONGO;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1297;SAN PEDRO JICAYAN;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1298;SAN PEDRO JOCOTIPAC;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1299;SAN PEDRO JUCHATENGO;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1300;SAN PEDRO MARTIR;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1301;SAN PEDRO MARTIR QUIECHAPA;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1302;SAN PEDRO MARTIR YUCUXACO;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1303;SAN PEDRO MIXTEPEC -DTO. 22 -;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1304;SAN PEDRO MIXTEPEC -DTO. 26 -;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1305;SAN PEDRO MOLINOS;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1306;SAN PEDRO NOPALA;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1307;SAN PEDRO OCOPETATILLO;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1308;SAN PEDRO OCOTEPEC;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1309;SAN PEDRO POCHUTLA;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1310;SAN PEDRO QUIATONI;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1311;SAN PEDRO SOCHIAPAM;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1312;SAN PEDRO TAPANATEPEC;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1313;SAN PEDRO TAVICHE;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1314;SAN PEDRO TEOZACOALCO;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1315;SAN PEDRO TEUTILA;21;Oriente;PDBT;35.97;3.637
2022;ENERO;20;OAXACA;1315;SAN PEDRO TEUTILA;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1316;SAN PEDRO TIDAA;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1317;SAN PEDRO TOPILTEPEC;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1318;SAN PEDRO TOTOLAPAM;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1319;SAN PEDRO Y SAN PABLO AYUTLA;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1320;SAN PEDRO Y SAN PABLO TEPOSCOLULA;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1321;SAN PEDRO Y SAN PABLO TEQUIXTE;10;Centro Oriente;PDBT;31.39;3.512
2022;ENERO;20;OAXACA;1322;SAN PEDRO Y SAN PABLO TEQUIXTEPEC;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1323;SAN PEDRO YANERI;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1324;SAN PEDRO YOLOX;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1325;SAN PEDRO YUCUNAMA;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1326;SAN RAYMUNDO JALPAN;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1327;SAN SEBASTIAN ABASOLO;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1328;SAN SEBASTIAN COATLAN;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1329;SAN SEBASTIAN IXCAPA;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1330;SAN SEBASTIAN NICANANDUTA;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1331;SAN SEBASTIAN RIO HONDO;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1332;SAN SEBASTIAN TECOMAXTLAHUACA;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1333;SAN SEBASTIAN TEITIPAC;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1334;SAN SEBASTIAN TUTLA;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1335;SAN SIMON ALMOLONGAS;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1336;SAN SIMON ZAHUATLAN;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1337;SAN VICENTE COATLAN;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1338;SAN VICENTE LACHIXIO;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1339;SAN VICENTE NUNU;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1340;SANTA ANA;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1341;SANTA ANA ATEIXTLAHUACA;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1342;SANTA ANA CUAUHTEMOC;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1343;SANTA ANA DEL VALLE;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1344;SANTA ANA TAVELA;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1345;SANTA ANA TLAPACOYAN;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1346;SANTA ANA YARENI;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1347;SANTA ANA ZEGACHE;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1348;SANTA CATALINA QUIERI;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1349;SANTA CATARINA CUIXTLA;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1350;SANTA CATARINA IXTEPEJI;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1351;SANTA CATARINA JUQUILA;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1352;SANTA CATARINA LACHATAO;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1353;SANTA CATARINA LOXICHA;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1354;SANTA CATARINA MECHOACAN;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1355;SANTA CATARINA MINAS;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1356;SANTA CATARINA QUIANE;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1357;SANTA CATARINA QUIOQUITANI;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1358;SANTA CATARINA TAYATA;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1359;SANTA CATARINA TICUA;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1360;SANTA CATARINA YOSONOTU;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1361;SANTA CATARINA ZAPOQUILA;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1362;SANTA CRUZ ACATEPEC;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1363;SANTA CRUZ AMILPAS;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1364;SANTA CRUZ DE BRAVO;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1365;SANTA CRUZ ITUNDUJIA;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1366;SANTA CRUZ MIXTEPEC;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1367;SANTA CRUZ NUNDACO;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1368;SANTA CRUZ PAPALUTLA;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1369;SANTA CRUZ TACACHE DE MINA;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1370;SANTA CRUZ TACAHUA;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1371;SANTA CRUZ TAYATA;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1372;SANTA CRUZ XITLA;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1373;SANTA CRUZ XOXOCOTLAN;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1374;SANTA CRUZ ZENZONTEPEC;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1375;SANTA GERTRUDIS;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1376;SANTA INES DE ZARAGOZA;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1377;SANTA INES DEL MONTE;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1378;SANTA INES YATZECHE;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1379;SANTA LUCIA DEL CAMINO;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1380;SANTA LUCIA MIAHUATLAN;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1381;SANTA LUCIA MONTEVERDE;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1382;SANTA LUCIA OCOTLAN;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1383;SANTA MAGDALENA JICOTLAN;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1384;SANTA MARIA ALOTEPEC;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1385;SANTA MARIA APAZCO;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1386;SANTA MARIA ATZOMPA;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1387;SANTA MARIA CAMOTLAN;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1388;SANTA MARIA CHACHOAPAM;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1389;SANTA MARIA CHILCHOTLA;21;Oriente;PDBT;35.97;3.637
2022;ENERO;20;OAXACA;1389;SANTA MARIA CHILCHOTLA;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1390;SANTA MARIA CHIMALAPA;21;Oriente;PDBT;35.97;3.637
2022;ENERO;20;OAXACA;1390;SANTA MARIA CHIMALAPA;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1391;SANTA MARIA COLOTEPEC;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1392;SANTA MARIA CORTIJO;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1393;SANTA MARIA COYOTEPEC;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1394;SANTA MARIA DEL ROSARIO;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1395;SANTA MARIA DEL TULE;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1396;SANTA MARIA ECATEPEC;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1397;SANTA MARIA GUELACE;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1398;SANTA MARIA GUIENAGATI;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1399;SANTA MARIA HUATULCO;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1400;SANTA MARIA HUAZOLOTITLAN;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1401;SANTA MARIA IPALAPA;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1402;SANTA MARIA IXCATLAN;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1403;SANTA MARIA JACATEPEC;21;Oriente;PDBT;35.97;3.637
2022;ENERO;20;OAXACA;1404;SANTA MARIA JALAPA DEL MARQUES;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1405;SANTA MARIA JALTIANGUIS;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1406;SANTA MARIA LA ASUNCION;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1407;SANTA MARIA LACHIXIO;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1408;SANTA MARIA MIXTEQUILLA;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1409;SANTA MARIA NATIVITAS;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1410;SANTA MARIA NDUAYACO;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1411;SANTA MARIA OZOLOTEPEC;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1412;SANTA MARIA PAPALO;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1413;SANTA MARIA PENOLES;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1414;SANTA MARIA PETAPA;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1415;SANTA MARIA QUIEGOLANI;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1416;SANTA MARIA SOLA;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1417;SANTA MARIA TATALTEPEC;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1418;SANTA MARIA TECOMAVACA;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1419;SANTA MARIA TEMAXCALAPA;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1420;SANTA MARIA TEMAXCALTEPEC;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1421;SANTA MARIA TEOPOXCO;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1422;SANTA MARIA TEPANTLALI;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1423;SANTA MARIA TEXCATITLAN;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1424;SANTA MARIA TLAHUITOLTEPEC;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1425;SANTA MARIA TLALIXTAC;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1426;SANTA MARIA TONAMECA;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1427;SANTA MARIA TOTOLAPILLA;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1428;SANTA MARIA XADANI;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1429;SANTA MARIA YALINA;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1430;SANTA MARIA YAVESIA;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1431;SANTA MARIA YOLOTEPEC;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1432;SANTA MARIA YOSOYUA;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1433;SANTA MARIA YUCUHITI;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1434;SANTA MARIA ZACATEPEC;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1435;SANTA MARIA ZANIZA;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1436;SANTA MARIA ZOQUITLAN;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1437;SANTIAGO AMOLTEPEC;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1438;SANTIAGO APOALA;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1439;SANTIAGO APOSTOL;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1440;SANTIAGO ASTATA;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1441;SANTIAGO ATITLAN;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1442;SANTIAGO AYUQUILILLA;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1443;SANTIAGO CACALOXTEPEC;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1444;SANTIAGO CAMOTLAN;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1445;SANTIAGO CHAZUMBA;10;Centro Oriente;PDBT;31.39;3.512
2022;ENERO;20;OAXACA;1445;SANTIAGO CHAZUMBA;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1446;SANTIAGO CHOAPAM;21;Oriente;PDBT;35.97;3.637
2022;ENERO;20;OAXACA;1446;SANTIAGO CHOAPAM;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1447;SANTIAGO COMALTEPEC;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1448;SANTIAGO DEL RIO;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1449;SANTIAGO HUAJOLOTITLAN;23;Sureste;PDBT;58.51;3.62
2022;ENERO;20;OAXACA;1450;SANTIAGO HUAUCLILLA;23;Sureste;PDBT;58.51;3.62
